object,split,label,image,mask
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0698.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0699.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0700.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0701.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0702.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0703.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0704.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0705.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0706.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0707.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0708.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0709.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0710.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0711.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0712.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0713.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0714.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0715.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0716.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0717.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0718.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0719.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0720.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0721.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0722.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0723.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0724.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0725.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0726.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0727.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0728.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0729.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0730.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0731.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0732.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0733.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0734.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0735.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0736.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0737.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0738.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0739.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0740.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0741.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0742.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0743.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0744.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0745.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0746.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0747.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0748.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0749.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0750.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0751.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0752.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0753.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0754.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0755.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0756.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0757.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0758.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0759.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0760.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0761.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0762.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0763.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0764.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0765.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0766.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0767.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0768.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0769.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0770.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0771.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0772.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0773.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0774.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0775.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0776.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0777.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0778.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0779.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0780.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0781.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0782.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0783.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0784.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0785.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0786.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0787.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0788.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0789.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0790.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0791.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0792.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0793.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0794.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0795.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0796.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0797.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0798.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0799.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0800.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0801.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0802.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0803.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0804.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0805.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0806.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0807.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0808.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0809.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0810.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0811.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0812.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0813.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0814.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0815.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0816.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0817.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0818.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0819.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0820.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0821.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0822.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0823.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0824.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0825.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0826.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0827.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0828.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0829.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0830.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0831.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0832.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0833.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0834.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0835.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0836.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0837.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0838.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0839.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0840.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0841.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0842.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0843.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0844.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0845.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0846.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0847.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0848.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0849.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0850.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0851.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0852.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0853.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0854.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0855.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0856.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0857.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0858.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0859.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0860.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0861.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0862.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0863.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0864.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0865.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0866.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0867.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0868.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0869.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0870.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0871.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0872.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0873.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0874.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0875.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0876.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0877.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0878.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0879.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0880.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0881.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0882.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0883.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0884.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0885.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0886.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0887.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0888.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0889.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0890.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0891.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0892.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0893.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0894.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0895.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0896.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0897.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0898.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0899.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0900.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0901.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0902.jpg,
pcb1,train,normal,pcb1/Data/Images/Normal/pcb1_train_0903.jpg,
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0000.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0000.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0001.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0001.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0002.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0002.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0003.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0003.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0004.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0004.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0005.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0005.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0006.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0006.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0007.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0007.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0008.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0008.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0009.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0009.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0010.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0010.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0011.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0011.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0012.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0012.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0013.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0013.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0014.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0014.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0015.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0015.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0016.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0016.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0017.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0017.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0018.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0018.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0019.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0019.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0020.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0020.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0021.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0021.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0022.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0022.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0023.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0023.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0024.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0024.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0025.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0025.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0026.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0026.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0027.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0027.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0028.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0028.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0029.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0029.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0030.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0030.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0031.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0031.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0032.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0032.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0033.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0033.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0034.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0034.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0035.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0035.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0036.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0036.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0037.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0037.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0038.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0038.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0039.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0039.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0040.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0040.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0041.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0041.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0042.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0042.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0043.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0043.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0044.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0044.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0045.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0045.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0046.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0046.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0047.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0047.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0048.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0048.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0049.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0049.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0050.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0050.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0051.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0051.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0052.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0052.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0053.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0053.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0054.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0054.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0055.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0055.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0056.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0056.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0057.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0057.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0058.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0058.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0059.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0059.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0060.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0060.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0061.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0061.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0062.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0062.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0063.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0063.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0064.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0064.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0065.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0065.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0066.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0066.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0067.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0067.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0068.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0068.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0069.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0069.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0070.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0070.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0071.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0071.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0072.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0072.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0073.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0073.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0074.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0074.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0075.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0075.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0076.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0076.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0077.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0077.png
